"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0032496","GO:0032496","response to lipopolysaccharide","39/1320","357/18805",0.109243697478992,1.55630888719124,2.9157798448028,0.00401980118772316,0.0287304808815796,0.0204559466317459,"BIN1/CD36/AKAP12/S100A14/EDNRB/ADM/KCNJ8/GPX4/ASS1/SASH1/VIM/XBP1/TNIP1/PTPN11/ALAD/FOS/PLSCR4/GPX1/LTF/IL12A/MIF/CEBPB/SMAD6/ABCA1/GCH1/HSF1/ADH5/TNIP3/SRR/TLR4/MRC1/NR1H3/CDK4/MAP2K7/ZFP36/PTGER4/ADAM17/CD14/TNFRSF1B",39
"GO:0062197","GO:0062197","cellular response to chemical stress","36/1320","323/18805",0.111455108359133,1.58781311567689,2.92782637567895,0.00403415634341177,0.0287977459563402,0.0205038390003127,"CD36/CAV1/CAT/EZH2/PRKCI/STK26/PTPRK/FOXO1/ATP1A1/PCNA/CDK1/XBP1/MYB/FOS/SLC11A2/GPX1/BNIP3/PAWR/DDR2/KLF2/NFE2L1/GCH1/HSF1/FBLN5/AQP1/WNK1/PINK1/FYN/TXN/EIF2AK3/ZNF277/KAT2B/ECT2/YBX3/ALOX5/LRRC8D",36
"GO:0055001","GO:0055001","muscle cell development","25/1320","202/18805",0.123762376237624,1.76314506450645,2.99619834698697,0.00406615303670479,0.0289906259960899,0.020641168542958,"BIN1/CAV2/MYOM1/SDC1/ADM/KRT19/DMD/CXADR/KRT8/IGF1/CDK1/GPX1/LMNA/HOMER1/NACA/FHL2/BCL2/PPP3CB/NEBL/EFEMP2/ANK2/FBXO22/RGS4/MYL9/PDLIM5",25
"GO:0007272","GO:0007272","ensheathment of neurons","21/1320","160/18805",0.13125,1.86981534090909,3.03588369063857,0.00408304288060243,0.0290399569957377,0.0206762919472702,"WASF3/QKI/CXCR4/CD9/ASPA/CLU/PTEN/SOS1/NTRK2/LPAR1/CLDN5/CTNNB1/ANK2/EIF2AK3/PMP22/LPIN1/ITGB4/MOBP/TENM4/TNFRSF1B/ABCD2",21
"GO:0008366","GO:0008366","axon ensheathment","21/1320","160/18805",0.13125,1.86981534090909,3.03588369063857,0.00408304288060243,0.0290399569957377,0.0206762919472702,"WASF3/QKI/CXCR4/CD9/ASPA/CLU/PTEN/SOS1/NTRK2/LPAR1/CLDN5/CTNNB1/ANK2/EIF2AK3/PMP22/LPIN1/ITGB4/MOBP/TENM4/TNFRSF1B/ABCD2",21
"GO:0008347","GO:0008347","glial cell migration","11/1320","63/18805",0.174603174603175,2.48743386243386,3.2492209200173,0.00409244296757651,0.0290475851791018,0.0206817231724709,"NDN/CD9/CSPG4/RRAS2/RRAS/SUN2/RTN4/P2RY1/CTNNB1/MATN2/CDK5R2",11
"GO:0060349","GO:0060349","bone morphogenesis","15/1320","100/18805",0.15,2.13693181818182,3.13209432830099,0.0040940888295352,0.0290475851791018,0.0206817231724709,"GHR/TFAP2A/FOXN3/MSX1/DHRS3/SOX9/TEK/TGFBR2/LTF/TWIST1/MMP13/CITED2/COL1A1/PEX7/TSKU",15
"GO:0005978","GO:0005978","glycogen biosynthetic process","9/1320","46/18805",0.195652173913043,2.7873023715415,3.33465857341162,0.00416726147479317,0.0294590996245997,0.0209747192267311,"GYG2/SORBS1/INPP5K/IRS2/IGF1/GBE1/UGP2/GYS2/EPM2AIP1",9
"GO:0009250","GO:0009250","glucan biosynthetic process","9/1320","46/18805",0.195652173913043,2.7873023715415,3.33465857341162,0.00416726147479317,0.0294590996245997,0.0209747192267311,"GYG2/SORBS1/INPP5K/IRS2/IGF1/GBE1/UGP2/GYS2/EPM2AIP1",9
"GO:0045601","GO:0045601","regulation of endothelial cell differentiation","9/1320","46/18805",0.195652173913043,2.7873023715415,3.33465857341162,0.00416726147479317,0.0294590996245997,0.0209747192267311,"APOLD1/TMEM100/CDH5/CLDN5/ADD1/CTNNB1/ZEB1/BTG1/ROCK2",9
"GO:0051235","GO:0051235","maintenance of location","27/1320","224/18805",0.120535714285714,1.7171773538961,2.96684804646348,0.00419400492152044,0.0296122165670989,0.0210837376597009,"CAV1/ATP1A2/DMD/ANK3/PLCL2/FGF2/RER1/ASPH/HK2/SUN2/CALM1/PINK1/SRI/TXN/ANK2/CASQ2/ASPM/XCL1/SP100/SORL1/ITGB3/GPSM2/SYNE1/CHERP/HSPA5/CXCL11/UVRAG",27
"GO:0006740","GO:0006740","NADPH regeneration","6/1320","23/18805",0.260869565217391,3.71640316205534,3.58151270231813,0.00422957407043197,0.0296613345311026,0.0211187093837893,"ACACB/ALDH1L1/NNT/TKT/PRPS2/PGD",6
"GO:0010881","GO:0010881","regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion","6/1320","23/18805",0.260869565217391,3.71640316205534,3.58151270231813,0.00422957407043197,0.0296613345311026,0.0211187093837893,"ATP1A2/DMD/ASPH/CALM1/ANK2/CASQ2",6
"GO:0061687","GO:0061687","detoxification of inorganic compound","6/1320","23/18805",0.260869565217391,3.71640316205534,3.58151270231813,0.00422957407043197,0.0296613345311026,0.0211187093837893,"CAT/MT1X/MT1E/ABCB6/MT1H/TXN",6
"GO:1900151","GO:1900151","regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay","6/1320","23/18805",0.260869565217391,3.71640316205534,3.58151270231813,0.00422957407043197,0.0296613345311026,0.0211187093837893,"PAIP1/CSDE1/HNRNPD/DHX9/TOB1/ZFP36",6
"GO:1902074","GO:1902074","response to salt","6/1320","23/18805",0.260869565217391,3.71640316205534,3.58151270231813,0.00422957407043197,0.0296613345311026,0.0211187093837893,"EDNRB/HNRNPD/DAB2/HNRNPA1/HSF1/FGFR1",6
"GO:0030217","GO:0030217","T cell differentiation","36/1320","324/18805",0.111111111111111,1.58291245791246,2.90798644100004,0.00424099410192296,0.0296613345311026,0.0211187093837893,"LEP/PCK1/GATA3/SOX4/ANXA1/LGALS1/XBP1/LEPR/SMARCA4/ZBTB16/MYB/IL6R/SOS1/TGFBR2/SMARCC1/BCL2/PPP3CB/MDK/RUNX1/JAK1/KMT2A/STAT5A/SMAD7/GPR89A/CTNNB1/ZEB1/GLI2/FZD7/PIK3R1/FZD5/EGR1/IL6ST/PTPN2/JUNB/PTGER4/ADAM17",36
"GO:0071398","GO:0071398","cellular response to fatty acid","8/1320","38/18805",0.210526315789474,2.99920255183413,3.38945940897255,0.00424127815754128,0.0296613345311026,0.0211187093837893,"LPL/AKR1C2/AKR1C1/AKR1C3/PID1/ASS1/CDK4/KCNK2",8
"GO:0090288","GO:0090288","negative regulation of cellular response to growth factor stimulus","19/1320","140/18805",0.135714285714286,1.9334145021645,3.04581718946194,0.00424169813981261,0.0296613345311026,0.0211187093837893,"PPARG/CHRDL1/CAV1/GATA3/ADGRA2/HIPK2/FGF2/CRIM1/IL12A/OFD1/ATP2B4/SMAD6/DCN/FZD1/SMAD7/SPRY1/TOB1/SORL1/HRG",19
"GO:0042770","GO:0042770","signal transduction in response to DNA damage","22/1320","171/18805",0.128654970760234,1.83284600389864,3.00600005667444,0.00426440106616323,0.0297230705771029,0.0211626651138532,"SOX4/FOXN3/MYO6/MSX1/MUC1/CDC14B/CDK1/HIPK2/PTPN11/MIF/DTL/IER3/TWIST1/PMAIP1/TIPRL/TTI2/INTS7/RAD1/SP100/CRY1/TP53BP1/MDC1",22
"GO:0043409","GO:0043409","negative regulation of MAPK cascade","22/1320","171/18805",0.128654970760234,1.83284600389864,3.00600005667444,0.00426440106616323,0.0297230705771029,0.0211626651138532,"ADIPOQ/PPARG/CAV1/ITGB1BP1/INPP5K/FOXO1/XBP1/TNIP1/LMO3/DUSP1/DAB2/PBK/DUSP3/PTPRR/PINK1/TLR4/ITCH/SPRY1/PER1/PTPN2/HYAL2/EZR",22
"GO:1902106","GO:1902106","negative regulation of leukocyte differentiation","17/1320","120/18805",0.141666666666667,2.01821338383838,3.07441253214836,0.00426963921041471,0.0297230705771029,0.0211626651138532,"ADIPOQ/QKI/ANXA1/LGALS1/LTF/MDK/HMGB3/RUNX1/STAT5A/SMAD7/CTNNB1/TLR4/PIAS3/PIK3R1/PTPN2/ID2/INHBA",17
"GO:0002761","GO:0002761","regulation of myeloid leukocyte differentiation","18/1320","130/18805",0.138461538461538,1.97255244755245,3.05726912607785,0.00427604002465446,0.0297230705771029,0.0211626651138532,"ADIPOQ/QKI/TFE3/MITF/FOS/LTF/CEBPB/HSF1/RUNX1/TAL1/CTNNB1/TLR4/PIAS3/PIK3R1/PTPN2/ID2/INHBA/NEDD9",18
"GO:0043271","GO:0043271","negative regulation of monoatomic ion transport","18/1320","130/18805",0.138461538461538,1.97255244755245,3.05726912607785,0.00427604002465446,0.0297230705771029,0.0211626651138532,"BIN1/CAV1/ATP1A2/ANK3/GABRE/INPP5K/KCNAB1/TRIM27/BCL2/PPP3CB/CALM1/WNK1/SRI/VDAC1/CASQ2/ISCU/CRHR1/RGS4",18
"GO:0030323","GO:0030323","respiratory tube development","25/1320","203/18805",0.123152709359606,1.75445962083893,2.96950094958167,0.00433687359662096,0.0301099984509143,0.0214381556623632,"RBP4/EPAS1/CEBPA/MME/SOX9/HSD11B1/EGFR/PCSK5/HIPK2/FGF2/ZFPM2/GPC3/TGFBR2/DLG5/KLF2/AGR2/FOXA1/CTNNB1/GLI2/SPRY1/ANXA2/CELSR1/FGFR1/BMP2/SIM2",25
"GO:0045732","GO:0045732","positive regulation of protein catabolic process","26/1320","214/18805",0.121495327102804,1.73084820164259,2.9543501211826,0.00440745438640001,0.030563597381881,0.0217611156421254,"CAV1/CEBPA/TF/FOXO1/SOX9/CLU/XBP1/AURKA/GPC3/DTL/CD81/DAB2/IER3/PLK2/APP/SMAD7/ITCH/WFS1/FBXO22/GCLC/CDC20/SORL1/CSNK2A1/EZR/TNFRSF1B/RAB7A",26
"GO:0007264","GO:0007264","small GTPase-mediated signal transduction","50/1320","487/18805",0.102669404517454,1.46265011511418,2.8422180708372,0.00441364634956969,0.0305701426709196,0.021765775852437,"ITSN1/KANK1/FERMT2/ARHGEF40/FAM13A/DLC1/RHOQ/ARHGAP8/TNS3/STMN1/IGF1/KANK2/TEK/FGF2/CCNA2/RRAS2/SOS1/ARHGEF7/ARFGEF1/DOCK6/EPS8/LPAR1/PLK2/RRAS/ABCA1/RRAGC/RTN4/AGTR1/NUCB2/RGL1/ARHGAP1/MRAS/KRIT1/FARP1/SPRY1/CHP1/RALGAPA1/DHCR24/ECT2/COL1A2/VAV3/MAP4K4/CELSR1/NUCB1/RAB33B/RAPGEF3/ARHGAP35/KSR1/PLXNB1/ROCK2",50
"GO:0002685","GO:0002685","regulation of leukocyte migration","28/1320","236/18805",0.11864406779661,1.69022855675398,2.93179726429585,0.00448588095367869,0.0310335588541311,0.0220957256625754,"RARRES2/S100A14/CD9/ANXA1/VEGFD/LGALS3/IL6R/DUSP1/IL12A/MIF/CD81/CD99/MDK/WNK1/DAPK2/RTN4/APP/APOD/CD47/XCL1/PIK3R1/CHST2/MED23/ITGB3/PTGER4/ADAM17/NEDD9/LYVE1",28
"GO:0022604","GO:0022604","regulation of cell morphogenesis","29/1320","247/18805",0.117408906882591,1.67263219236903,2.92374713270882,0.00449801613069717,0.0310805978188743,0.0221292171504612,"WASF3/PALMD/KANK1/FERMT2/CXCR4/ITGA7/FZD4/SYNE3/RHOQ/PALM2AKAP2/PARVA/ANXA1/SPARC/FN1/ENPP2/ARHGEF7/EPS8/LPAR1/PRPF40A/MYH10/PLXND1/P2RY1/FYN/SS18L1/PARVB/EPB42/ARHGAP35/EZR/PLXNB1",29
"GO:0072080","GO:0072080","nephron tubule development","15/1320","101/18805",0.148514851485149,2.11577407740774,3.08922098139827,0.00450407740322212,0.031085605300674,0.0221327824503557,"CD24/TACSTD2/GATA3/ACAT1/SOX9/FGF2/GPC3/BCL2/PROM1/AQP1/CTNNB1/TFAP2B/CALB1/STAT1/BMP2",15
"GO:0051170","GO:0051170","import into nucleus","22/1320","172/18805",0.127906976744186,1.82218992248062,2.97628317561131,0.00457477659268928,0.0315361818371776,0.0224535905016453,"LEP/CD36/ANGPT1/CDH1/NPM1/CDK1/XBP1/MDFIC/TXNIP/CSE1L/E2F3/LMNA/HNRNPA1/RAN/PKIG/RANBP2/APOD/CHP1/PIK3R1/ECT2/HTATIP2/HYAL2",22
"GO:0003279","GO:0003279","cardiac septum development","16/1320","111/18805",0.144144144144144,2.05350805350805,3.05863390698735,0.00460983705419735,0.0317028345226677,0.0225722463102437,"PDE2A/TGFBR3/GATA3/SOX4/KCNJ8/SLIT3/DHRS3/PARVA/ZFPM2/TGFBR2/SMAD6/CITED2/PLXND1/FZD1/SMAD7/ANK2",16
"GO:0048024","GO:0048024","regulation of mRNA splicing, via spliceosome","16/1320","111/18805",0.144144144144144,2.05350805350805,3.05863390698735,0.00460983705419735,0.0317028345226677,0.0225722463102437,"QKI/TIA1/CELF2/RBPMS/PRDX6/SAP18/SRPK1/NOVA1/PTBP1/HNRNPA1/RBM39/SRSF2/RBFOX2/SRSF10/RBM8A/ZBTB7A",16
"GO:0061035","GO:0061035","regulation of cartilage development","12/1320","73/18805",0.164383561643836,2.34184308841843,3.15609711029946,0.00462076887493854,0.0317266101118491,0.0225891744008467,"LEP/TRPS1/EFEMP1/SOX9/MAF/ZBTB16/PTPN11/MDK/ADAMTS7/SMAD7/CTNNB1/BMP2",12
"GO:0006644","GO:0006644","phospholipid metabolic process","41/1320","383/18805",0.107049608355091,1.52505142811931,2.8524110527636,0.00462703497579459,0.0317266101118491,0.0225891744008467,"LPL/ABCA8/AGPAT2/PLAAT3/PLPP3/GPX4/INPP5K/PLPP1/FABP5/PRDX6/PLCL2/PTEN/PLPP2/XBP1/ABHD6/DHDDS/PIGN/PLA2G4A/ENPP2/MTMR1/ABHD5/CDS1/ABHD4/PLAAT4/ACSL3/ADGRF5/PEMT/NR1H3/FDPS/INPP4B/IDH1/APOC1/LPIN1/CHP1/PIK3R1/PIP5K1C/CHKA/SMPD4/DPM2/SERINC1/UVRAG",41
"GO:0031346","GO:0031346","positive regulation of cell projection organization","39/1320","360/18805",0.108333333333333,1.54333964646465,2.85997729264697,0.00462963409357455,0.0317266101118491,0.0225891744008467,"DDR1/FZD4/EZH2/DMD/PRKCI/RHOQ/SERPINF1/ZMYND8/FN1/ENPP2/SNX3/ARHGEF7/ENC1/FNBP1L/ACTR2/VLDLR/NTRK2/DDR2/EPS8/PUM2/MDK/PLXND1/FZD1/TENM3/PLEKHM1/FYN/SS18L1/CAMK1/ACTR3/KAT2B/PIK3R1/EPHA3/NDRG4/FGFR1/RET/ARHGAP35/NEDD9/PLXNB1/NDEL1",39
"GO:1901607","GO:1901607","alpha-amino acid biosynthetic process","11/1320","64/18805",0.171875,2.44856770833333,3.18941971780394,0.00463551101825799,0.0317295554422477,0.022591271460123,"MTHFD1/ASS1/ATP2B4/GOT2/SRR/OAT/PLOD2/ASNS/SHMT2/APIP/BHMT2",11
"GO:0015908","GO:0015908","fatty acid transport","17/1320","121/18805",0.140495867768595,2.00153393438517,3.03670562008197,0.00465130621174471,0.0318003036190292,0.0226416437784459,"LEP/FABP4/CD36/PPARG/ACSL1/KCNJ8/IRS2/FABP5/ANXA1/PLIN2/PLA2G4A/MIF/ABCD4/GOT2/ACSL3/EPRS1/ABCD2",17
"GO:0008544","GO:0008544","epidermis development","42/1320","395/18805",0.106329113924051,1.51478711162255,2.84104810509043,0.0047181121257498,0.0322192299325822,0.0229399170425794,"AKR1C3/AGPAT2/DSP/SFN/KRT7/KLF4/EZH2/SVEP1/EMP1/MYO6/FABP5/ANXA1/SOX9/STMN1/AQP3/ALDH3A2/STS/EGFR/FGF2/TXNIP/SOS1/MAFF/KRT17/PUM2/PLAAT4/BCL2/UGCG/KRT15/CTNNB1/PPL/GLI2/KRT14/SPRR2D/MACROH2A2/PALLD/ZFP36/FGFR1/ASAH1/IRF6/LDB2/INHBA/ROCK2",42
"GO:0045927","GO:0045927","positive regulation of growth","30/1320","259/18805",0.115830115830116,1.6501404001404,2.8947507629745,0.00475230882652134,0.0324147528272679,0.0230791282836116,"ACACB/LEP/GHR/CXCR4/TGFBR3/SFN/IGF1/EGFR/CDK1/FGF2/ZFPM2/FN1/RFTN1/PPM1F/KRT17/NACA/PUM2/BCL2/AGR2/PRR5/SMAD7/SERP1/WFS1/YBX3/FGFR1/CSNK2A1/H3-3B/PPIB/ADAM17/EZR",30
"GO:1901873","GO:1901873","regulation of post-translational protein modification","29/1320","248/18805",0.116935483870968,1.66588770772239,2.9003621103719,0.00476210984867035,0.0324436138812922,0.023099677197613,"CAV1/EPAS1/ANGPT1/SOX4/SASH1/CDC14B/IVNS1ABP/PTEN/CRTAP/TNIP1/WBP1L/WNK1/PINK1/CTNNB1/ISG15/FYN/ITCH/WFS1/GTPBP4/CHP1/PIAS3/EGR1/CRY1/GCLC/CDC20/INAVA/BIRC2/FAM107A/HSPA5",29
"GO:1904063","GO:1904063","negative regulation of cation transmembrane transport","14/1320","92/18805",0.152173913043478,2.16790184453228,3.08537401629792,0.00477484307852502,0.0324544468289478,0.0231073901976154,"BIN1/CAV1/ATP1A2/ANK3/KCNAB1/BCL2/PPP3CB/CALM1/SRI/VDAC1/CASQ2/ISCU/CRHR1/RGS4",14
"GO:1905897","GO:1905897","regulation of response to endoplasmic reticulum stress","14/1320","92/18805",0.152173913043478,2.16790184453228,3.08537401629792,0.00477484307852502,0.0324544468289478,0.0231073901976154,"CAV1/CLU/XBP1/PMAIP1/AGR2/APP/PPP1R15A/NR1H3/EIF2AK3/WFS1/PIK3R1/ALOX5/PTPN2/HSPA5",14
"GO:0002687","GO:0002687","positive regulation of leukocyte migration","20/1320","152/18805",0.131578947368421,1.87450159489633,2.97431747875158,0.00485325722620205,0.03294897825481,0.0234594938918367,"RARRES2/S100A14/VEGFD/LGALS3/IL6R/IL12A/CD99/MDK/WNK1/DAPK2/RTN4/APP/CD47/XCL1/PIK3R1/MED23/ITGB3/ADAM17/NEDD9/LYVE1",20
"GO:0019433","GO:0019433","triglyceride catabolic process","7/1320","31/18805",0.225806451612903,3.21688660801564,3.39410433599513,0.00488238231318379,0.0330312159980204,0.0235180467191688,"LPL/MGLL/ABHD5/LIPE/AADAC/PNPLA2/SORL1",7
"GO:1903055","GO:1903055","positive regulation of extracellular matrix organization","7/1320","31/18805",0.225806451612903,3.21688660801564,3.39410433599513,0.00488238231318379,0.0330312159980204,0.0235180467191688,"RGCC/PHLDB1/SOX9/DDR2/RUNX1/EFEMP2/BMP2",7
"GO:1903077","GO:1903077","negative regulation of protein localization to plasma membrane","7/1320","31/18805",0.225806451612903,3.21688660801564,3.39410433599513,0.00488238231318379,0.0330312159980204,0.0235180467191688,"SFN/PID1/RHOQ/TMBIM1/PPP2R5A/DAB2/WNK1",7
"GO:0046777","GO:0046777","protein autophosphorylation","22/1320","173/18805",0.127167630057803,1.8116570327553,2.94676252653246,0.00490368882929314,0.0331368763696433,0.02359327633095,"ADIPOQ/DDR1/STK26/SIK2/EGFR/MELK/AURKA/CLK2/NTRK2/DDR2/CALM1/FLT1/DAPK2/TYRO3/PINK1/GRK5/EIF2AK3/TOM1L1/CHP1/FGFR1/EPHB1/HTATIP2",22
"GO:0048638","GO:0048638","regulation of developmental growth","36/1320","327/18805",0.110091743119266,1.56839032527106,2.84886808877004,0.00491635257763827,0.0331839556949513,0.0236267965553391,"ACACB/LEP/RBP4/GHR/CXCR4/TGFBR3/SEMA3G/CDH1/IGF1/PTEN/CDK1/FGF2/ZFPM2/FN1/WWC1/NACA/PUM2/BCL2/AGR2/CITED2/RUNX1/LIN7B/RTN4/APP/STAT5A/SMAD7/STC2/SERP1/MAPK11/YBX3/KCNK2/FGFR1/PPIB/SPP1/RGS4/EZR",36
"GO:0043254","GO:0043254","regulation of protein-containing complex assembly","45/1320","431/18805",0.104408352668213,1.48742353933769,2.81269438700051,0.00494163860975756,0.0333124854364573,0.0237183090344959,"BIN1/CD36/KANK1/FERMT2/SPTBN1/FKBP4/GSN/SOX9/STMN1/CLU/KANK2/NEK7/STXBP1/PDE4DIP/CRYAB/CDH5/PTPN11/LGALS3/ARHGEF7/ARFGEF1/EPS8/ABCA1/HSF1/TAL1/SEPTIN8/ADD1/PINK1/TLR4/LAMP2/ISG15/SH3GLB1/CAND1/SPTAN1/SAR1A/CYRIA/FBXL2/BIRC2/SORL1/H3-3B/HRG/PRUNE1/CLIP3/PTGER4/TRIM31/HSPA5",45
"GO:0032755","GO:0032755","positive regulation of interleukin-6 production","15/1320","102/18805",0.147058823529412,2.0950311942959,3.04684392954151,0.00494683260129365,0.0333124854364573,0.0237183090344959,"LPL/LEP/CD36/XBP1/IFIH1/IL6R/TWIST1/DHX9/APP/TLR4/ZBTB20/INAVA/SETD4/POU2AF1/HYAL2",15
"GO:0018105","GO:0018105","peptidyl-serine phosphorylation","19/1320","142/18805",0.133802816901408,1.90618331199317,2.97816511911348,0.00495826247984784,0.0333508994747271,0.0237456596214908,"PCK1/CAV1/DMD/INPP5K/PTEN/EGFR/CDK1/HIPK2/PPM1F/AURKA/TOP1/PLK2/CREBL2/WNK1/APP/PINK1/TXN/EIF2AK3/CSNK2A1",19
"GO:0003180","GO:0003180","aortic valve morphogenesis","8/1320","39/18805",0.205128205128205,2.92229992229992,3.30177035920742,0.00501391023975819,0.033647496712663,0.0239568352469649,"GATA3/ADAMTS5/SLIT3/SOX9/TGFBR2/TWIST1/SMAD6/ROCK2",8
"GO:0070884","GO:0070884","regulation of calcineurin-NFAT signaling cascade","8/1320","39/18805",0.205128205128205,2.92229992229992,3.30177035920742,0.00501391023975819,0.033647496712663,0.0239568352469649,"IGF1/LMCD1/PTBP1/FHL2/ATP2B4/PPP3CB/CHP1/CHERP",8
"GO:0019218","GO:0019218","regulation of steroid metabolic process","16/1320","112/18805",0.142857142857143,2.03517316017316,3.01899073370328,0.00503698269740658,0.0337246255314866,0.0240117505478305,"LEP/AKR1C3/QKI/ACADL/ADM/CES1/ATP1A1/GNAI1/NR3C1/DAB2/SREBF2/EGR1/DKK3/ASAH1/BMP2/PDE8B",16
"GO:0032963","GO:0032963","collagen metabolic process","16/1320","112/18805",0.142857142857143,2.03517316017316,3.01899073370328,0.00503698269740658,0.0337246255314866,0.0240117505478305,"RGCC/LARP6/VIM/MYB/IL6R/PEPD/DDR2/RETREG2/TNS2/MMP13/RUNX1/SUCO/COL1A1/COL1A2/MFAP4/INHBA",16
"GO:0006575","GO:0006575","modified amino acid metabolic process","23/1320","184/18805",0.125,1.78077651515152,2.92424274951201,0.00504797273942184,0.0337594043709899,0.0240365128930111,"ACADL/GATA3/MTHFD1/ASS1/MTHFD2/CKMT1B/GPX1/ALDH1L1/GCH1/GOT2/GSTM5/GLO1/IDH1/PLOD2/SHMT2/DUOX2/GCLC/BHMT2/ALDH9A1/SLC25A16/PCYOX1/SULT1B1/SERINC1",23
"GO:0019080","GO:0019080","viral gene expression","17/1320","122/18805",0.139344262295082,1.98512791852956,2.99935937001359,0.0050604590658109,0.0338040986907666,0.0240683350063918,"INPP5K/JUN/SMARCA4/MDFIC/PAIP1/CSDE1/PTBP1/GALNT1/TRIM27/TRIM8/DHX9/SP100/TRIM14/EIF3G/ZFP36/SSB/TRIM31",17
"GO:0033137","GO:0033137","negative regulation of peptidyl-serine phosphorylation","5/1320","17/18805",0.294117647058824,4.1900623885918,3.61545225074331,0.00513087005023545,0.0340014994796604,0.0242088832979195,"CAV1/DMD/INPP5K/PTEN/PPM1F",5
"GO:0042448","GO:0042448","progesterone metabolic process","5/1320","17/18805",0.294117647058824,4.1900623885918,3.61545225074331,0.00513087005023545,0.0340014994796604,0.0242088832979195,"AKR1C2/AKR1C1/AKR1C3/ADM/EGR1",5
"GO:0044320","GO:0044320","cellular response to leptin stimulus","5/1320","17/18805",0.294117647058824,4.1900623885918,3.61545225074331,0.00513087005023545,0.0340014994796604,0.0242088832979195,"LEP/PID1/LEPR/CCNA2/UGCG",5
"GO:0072224","GO:0072224","metanephric glomerulus development","5/1320","17/18805",0.294117647058824,4.1900623885918,3.61545225074331,0.00513087005023545,0.0340014994796604,0.0242088832979195,"ADIPOQ/AQP1/LAMB2/EGR1/RET",5
"GO:0141161","GO:0141161","regulation of cAMP/PKA signal transduction","5/1320","17/18805",0.294117647058824,4.1900623885918,3.61545225074331,0.00513087005023545,0.0340014994796604,0.0242088832979195,"ADIPOQ/PRKAR2B/PDE4A/MIF/APP",5
"GO:1903541","GO:1903541","regulation of exosomal secretion","5/1320","17/18805",0.294117647058824,4.1900623885918,3.61545225074331,0.00513087005023545,0.0340014994796604,0.0242088832979195,"SDC1/SDC4/ATP9A/VPS4A/RAB7A",5
"GO:1903729","GO:1903729","regulation of plasma membrane organization","5/1320","17/18805",0.294117647058824,4.1900623885918,3.61545225074331,0.00513087005023545,0.0340014994796604,0.0242088832979195,"GSN/S100A10/AHNAK/SH3GLB1/ANXA2",5
"GO:0007528","GO:0007528","neuromuscular junction development","10/1320","56/18805",0.178571428571429,2.54396645021645,3.17923101507928,0.00514513702914108,0.0340186415377376,0.0242210883503386,"PDZRN3/KCNJ8/COL4A1/ANK3/SNTA1/RER1/LIN7B/APP/LAMB2/FARP1",10
"GO:0085029","GO:0085029","extracellular matrix assembly","10/1320","56/18805",0.178571428571429,2.54396645021645,3.17923101507928,0.00514513702914108,0.0340186415377376,0.0242210883503386,"PPARG/RGCC/TGFBR3/PHLDB1/PXDN/SOX9/FBLN5/EFEMP2/COL1A2/MFAP4",10
"GO:0021885","GO:0021885","forebrain cell migration","11/1320","65/18805",0.169230769230769,2.41089743589744,3.13073708563895,0.00523419125845892,0.0345682132432236,0.0246123804252633,"CXCR4/EGFR/SUN2/RTN4/TYRO3/CTNNB1/LHX6/DIXDC1/EMX2/CDK5R2/NDEL1",11
"GO:0048284","GO:0048284","organelle fusion","22/1320","174/18805",0.126436781609195,1.80124521072797,2.91743545399153,0.0052519634779972,0.0346393978990088,0.0246630635142705,"CIDEC/CAV2/STX12/CIDEA/PID1/ANXA1/VTI1B/CDK1/VAMP8/STXBP1/BNIP3/SEPTIN8/PLEKHM1/VPS4A/PNPLA2/VAMP3/MIEF1/ANXA2/VAV3/MFN1/UVRAG/RAB7A",22
"GO:0022411","GO:0022411","cellular component disassembly","47/1320","456/18805",0.103070175438596,1.46835958266879,2.78185762999969,0.00526178631998579,0.0346393978990088,0.0246630635142705,"PLAAT3/SPTBN1/GABARAPL3/CIDEA/DDR1/ADAMTS5/GSN/STMN1/CDK1/PLIN2/SMARCA4/VAMP8/LAMC1/MAP4/GABARAPL1/AURKA/ASPH/BNIP3/BLCAP/DDR2/EPS8/SMARCC1/HSF1/MMP13/CALM1/WNK1/DUSP3/EIF4E2/SMAD7/NEMP1/ADD1/TOP2A/LAMP2/VPS4A/SET/LPIN1/SPTAN1/PNPLA2/PIK3R1/CHKA/HDGFL3/VMP1/GAS2L1/MAP4K4/MICAL2/NEDD9/UVRAG",47
"GO:0006730","GO:0006730","one-carbon metabolic process","6/1320","24/18805",0.25,3.56155303030303,3.45007776566385,0.00530968993111518,0.0346393978990088,0.0246630635142705,"MTHFD1/MTHFD2/ALDH1L1/SFXN1/SHMT2/AHCYL2",6
"GO:0035335","GO:0035335","peptidyl-tyrosine dephosphorylation","6/1320","24/18805",0.25,3.56155303030303,3.45007776566385,0.00530968993111518,0.0346393978990088,0.0246630635142705,"PTPN11/DUSP1/TNS2/DUSP3/PTPN2/PTPRO",6
"GO:0061318","GO:0061318","renal filtration cell differentiation","6/1320","24/18805",0.25,3.56155303030303,3.45007776566385,0.00530968993111518,0.0346393978990088,0.0246630635142705,"ADIPOQ/CD24/EDNRB/PROM1/LAMB2/PTPRO",6
